id,name,evo_from_id,image,weight,height,type
648,เกโนเซ็กท์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d180d278c53e6e0795df7b127f44cf9c4582b661.png,82.5,1.5,แมลง โลหะ
649,ฮาริมารอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/097105c105712a1d868efdac0c3555b7f0e159e4.png,9,0.4,หญ้า
650,ฮาริบอร์ก,649,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0e2e40abcc2a41087b72cbcbf73f68c1a8c5de04.png,29,0.7,หญ้า
651,บริการอน,650,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/24caf5ca5e30cdf2e4f6e6263ba852734a6cb3fc.png,90,1.6,หญ้า ต่อสู้
652,ฟ็อกโกะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/466cc6aa93526c3b9038c11f1a0192e4eadc0761.png,9.4,0.4,ไฟ
653,เทลนาร์,652,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/101f605694b139b22ef0de0092e1b871a5d0377d.png,14.5,1,ไฟ
654,มาฟ็อกซี,653,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/86a193546573e34b151e475fd156dc993634d05c.png,39,1.5,ไฟ พลังจิต
655,เคโรมัตซึ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/cd2282e3ecef2ea7889594f954f7f04865bc48e4.png,7,0.3,น้ำ
656,เกโคกาชิระ,655,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d30e6f3f6bf49eb279d644ee7aaaaee450f69d9d.png,10.9,0.6,น้ำ
657,เก็คโคกะ,656,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/13627ce66606dbdb41d6a11a0a48d3991a26858c.png,40,1.5,น้ำ ความมืด
658,โฮรุบี,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6d19d6e79ff74b3b1ca41d52da40ea57a39685a1.png,5,0.4,ปกติ
659,โฮรูโด,658,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/ead58d06cd66763d91cb4d068329d794c256c319.png,42.4,1,ปกติ ดิน
660,ยายาโคมะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/51ecb8e515063c14806af72585bb314ba25e3984.png,1.7,0.3,ปกติ บิน
661,ฮิโนยาโคมะ,660,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/27c6439bfec4bc2e55c3e2eb3a22da843284c662.png,16,0.7,ไฟ บิน
662,ไฟร์แอโรว์,661,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6bc085a6abce6d0ae3bc07907722e3e5b057431a.png,24.5,1.2,ไฟ บิน
663,โคฟูคิมูชิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/724baa586df2ba3484223ceeaeb68317b67c574d.png,2.5,0.3,แมลง
664,โคฟูไร,663,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d08bd01f157d28ad2e5088a5631c0d18ce838304.png,8.4,0.3,แมลง
665,วิวิญอง,664,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/adbc56b774dfcc830e2a2cd976e42d4cc68bae03.png,17,1.2,แมลง บิน
666,ชิชิโกะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/96093a20f080d56e746074e4671008143743a2f0.png,13.5,0.6,ไฟ ปกติ
667,คาเอ็นจิชิ,666,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/178651cf50e433de3ccd0d0193eec147e7e009c7.png,81.5,1.5,ไฟ ปกติ
668,ฟลาเบเบ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2fb6fcbdaec3dbc9a35f6ab8403279b602b4a49b.png,0.1,0.1,แฟรี่
669,ฟลาเอตเต,668,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/dce983430308aa9dd96a67f3e5cade9356c83d0a.png,0.9,0.2,แฟรี่
670,ฟลาเจส,669,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2c8cf4e6491c28f45333dab4292f1a65c0a5cf8c.png,10,1.1,แฟรี่
671,เมเคิล,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e7b0bfa43186215ba2fa982594ba63c689ce4737.png,31,0.9,หญ้า
672,โกโกท,671,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6014b36155ac43135f4d8fbe2a36eb9a9cce8344.png,91,1.7,หญ้า
673,ยันชัม,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f510b915acbdc6aa3e7c7eb7e9ea196fd8ce7da1.png,8,0.6,ต่อสู้
674,โกรอนดะ,673,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/a3b401376e352cd49f9a8788996b3f787f1606c7.png,136,2.1,ต่อสู้ ความมืด
675,ทริมเมียน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/4fb01f5dee192aa16343fdf2d928cd80fea91c2b.png,28,1.2,ปกติ
676,เนียสเปอร์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f72139f9f5be1dbfbfa0b6c52506790b155ece4e.png,3.5,0.3,พลังจิต
677,เนียโอนิกซ์,676,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/4be8e39e3cbdd126783061d5214ebe9901df3679.png,8.5,0.6,พลังจิต
678,ฮิโตทซึกิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d934c3406fa7d99031de78f45a01547a9aab22ae.png,2,0.8,โลหะ ผี
679,นิดังกิล,678,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e67b9c0f32bfbeb72bb333a2e8df8592bcef958d.png,4.5,0.8,โลหะ ผี
680,กิลการ์ด,679,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/71d8f8eb95e3a4057f17eabc052945d290d8eb09.png,53,1.7,โลหะ ผี
681,ชูชูป,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/98d7f93e271e1ee619927d79d6769885fcc5e809.png,0.5,0.2,แฟรี่
682,เฟรฟุวัน,681,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1e267b37e4871410374323e2c06c00a5d9f95311.png,15.5,0.8,แฟรี่
683,เพร็อพพัฟ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b26f8878b61f5f8686e3b133b1631eca26376e4a.png,3.5,0.4,แฟรี่
684,เพโรรีม,683,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d2a55d756001052b9646d38c15ebe631d158fe66.png,5,0.8,แฟรี่
685,มาอีกะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f3480489a6ad7ff98fbd0708ecf9b97cbe5f9b24.png,3.5,0.4,ความมืด พลังจิต
686,คาลามาเนโร,685,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/51dee90d6cd474bb3456ed2dfb79e347171c60a8.png,47,1.5,ความมืด พลังจิต
687,คาเมเทเทะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/ca9434be6a371a9d4d2ea45ee1e19fbc5472c891.png,31,0.5,หิน น้ำ
688,กาเมโนเดส,687,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/289998da5c8805f2e1a553cdad65a631076fe5fe.png,96,1.3,หิน น้ำ
689,คูซูโม,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b575dbb5b365a5270c7291d4cd8328f0612b5f01.png,7.3,0.5,พิษ น้ำ
690,ดรามิโดโร,689,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c57e3d4a4ae6bb4e1746a996660ecea01b5d99c1.png,81.5,1.8,พิษ มังกร
691,อุเด็ปโป,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/95daebd9e3171147780016468e2d434becf2bf2f.png,8.3,0.5,น้ำ
692,บลอสเตอร์,691,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/27312866a029608cbae0418f331f8b47903548c9.png,35.3,1.3,น้ำ
693,เอลิคิเทล,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/11c0a11ee26b3d78cd3807dc5964433067df314a.png,6,0.5,ไฟฟ้า ปกติ
694,เอเลซาร์ด,693,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2fa779347865d8e0c28e243605c9bcc25dbfeb1a.png,21,1,ไฟฟ้า ปกติ
695,จิโกรัส,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/21c14f5f9c6616ae34aa1a0e381915ffa3029104.png,26,0.8,หิน มังกร
696,กาจิโกรัส,695,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/39aa457757bc80212c28bc0b9cc21445756f0359.png,270,2.5,หิน มังกร
697,อมารุส,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/4ddff47a47c19e20497c9889bbdc33313f458f42.png,25.2,1.3,หิน น้ำแข็ง
698,อมารูรูกา,697,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9aaab70c23e037ee7728a43ea1cfabefa65b0c0f.png,225,2.7,หิน น้ำแข็ง
699,นิมเฟีย,698,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/80d8d4e084e235c529592acac6c91d53bbc3b621.png,23.5,1,แฟรี่
700,ลูจาบูล,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/a0e0558d9cfc881488ea24d3d6c061a5c8fae3a1.png,21.5,0.8,ต่อสู้ บิน
701,เดเด็นเนะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/35ef0824686f13dd2602d7dd9c76d1e2971dd00e.png,2.2,0.2,ไฟฟ้า แฟรี่
702,เมเลซี,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/87d0fb9df447137ceed7917a1ee6edbb44280185.png,5.7,0.3,หิน แฟรี่
703,นูเมรา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/09f4017acc849e26540dcb9425bba77143d16818.png,2.8,0.3,มังกร
704,นูเมล,703,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/4c29084515b8c38cf197e3997daded3afcfb6134.png,17.5,0.8,มังกร
705,นูเมลกอน,704,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0bc264cfd7d9eee6a9a036537d0035f91a65d9fc.png,150.5,2,มังกร
706,เคลฟฟี,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/96df42aa97d89e737d616b672775930889a07116.png,3,0.2,โลหะ แฟรี่
707,โบคุเร,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/aa9608e646c63e9b381dfd796e9a0ae084f7223d.png,7,0.4,ผี หญ้า
708,โอร็อต,707,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c98bc46227fd7bd93bc9e469ee4499f95f38d214.png,71,1.5,ผี หญ้า
709,บาเค็จจะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/47f1875adf25668c641a95e7deb6162e23c1f0d5.png,5,0.4,ผี หญ้า
710,พัมพ์จิน,709,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/72dd2d61b6ff474fb875f3429a1edfd6bb68e0ab.png,12.5,0.9,ผี หญ้า
711,คาจิคอล,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/bc8e528c7d9de84102dbc7c737c2a2d3ab62418d.png,99.5,1,น้ำแข็ง
712,เครเบส,711,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1c95f83ae9cb854f8a4995b91fcb8ce3e272e585.png,505,2,น้ำแข็ง
713,ออนแบท,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/dfa7a8c4df11f5a41a8de17d974b102a55a248c4.png,8,0.5,บิน มังกร
714,ออนเวิร์น,713,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/28d08346f209845910402d7d1228d8b512612c1a.png,85,1.5,บิน มังกร
715,เซอเนียส,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c46fa6803887839b3bcc3556e0426bac7150f142.png,215,3,แฟรี่
716,อีเวลทอล,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/89db5688db5488640415bae0c8cda83dc21fc69f.png,203,5.8,ความมืด บิน
717,ซีการ์ด,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3176b0d993fc39745550a34c321456a942e4b0ff.png,305,5,มังกร ดิน
718,ดีแอนซี,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d596c0bfb0ea8434b3af0071c32b7ee492395fed.png,8.8,0.7,หิน แฟรี่
719,ฮูปา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3c73a97b410b1405657b08a4c613651d31895f37.png,9,0.5,พลังจิต ผี
720,โวลเคเนียน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/152ec7d834670b6d15d985417e2c0fe0e0c44d35.png,195,1.7,ไฟ น้ำ
721,โมคุโร,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0bca57b27bed8e50cf33ac9411a45482d61d807b.png,1.5,0.3,หญ้า บิน
722,ฟุคุซึโร,721,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/69f0cbee26f6072c431cadb6703d474175ea88dd.png,16,0.7,หญ้า บิน
723,จูไนเปอร์,722,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5bcab6c827737cff7e45aea42ac0f9bedd217aac.png,36.6,1.6,หญ้า ผี
724,เนียบี,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7209981494238c12df642416938348b1440b03e9.png,4.3,0.4,ไฟ
725,เนียฮีท,724,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6794b752a836422c4a77919a4784bdefab6688e1.png,25,0.7,ไฟ
726,กาโอกาเอ็น,725,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9e3219183dcd98f25b088b30856a74fd49dbd235.png,83,1.8,ไฟ ความมืด
727,อชิมาริ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/91eecd901b0ff44316b62056a473a6e9bb61e8b6.png,7.5,0.4,น้ำ
728,โอชามาริ,727,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6bc9a1f3b0d48566d79a1d503f0fee7e5a68255a.png,17.5,0.6,น้ำ
729,อชิเรน,728,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/8fc52146f5b8a62bbfe3f6998f75b743b7e7c4c4.png,44,1.8,น้ำ แฟรี่
730,สึสึเคระ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/cc2451ed1b7a3028fe52227a848b28e0af952ba8.png,1.2,0.3,ปกติ บิน
731,เครารัปปา,730,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d771a6d5550757b41d77eb89fd6f8ff970b85c5d.png,14.8,0.6,ปกติ บิน
732,โดเดคาบาชิ,731,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/145b211be4c5a3434da9a122626d0a98cda4f727.png,26,1.1,ปกติ บิน
733,ยังกูส,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7ddf529cf19103f4a8fbdf0ec7170777dad8d6e4.png,6,0.4,ปกติ
734,เดคากูส,733,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5d578ea13212983c8bd1144028379a4d72adc452.png,14.2,0.7,ปกติ
735,อโกจิมูชิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/00ec3ae66513d75217890a655d7346c13f930fc0.png,4.4,0.4,แมลง
736,เด็นจิมูชิ,735,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9fa1c18aaa89d4b7c5a3c8bee83d55c6fec23d6a.png,10.5,0.5,แมลง ไฟฟ้า
737,คุวากานอน,736,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/cffb8c97372158d1007c845119409df43a0f5981.png,45,1.5,แมลง ไฟฟ้า
738,มาเค็นคานิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/533e1080b155472c7f21b2ef9dfdca513d15b958.png,7,0.6,ต่อสู้
739,เคเค็นคานิ,738,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d8b235e442b5a2964647f63512dd146f1e11afd0.png,180,1.7,ต่อสู้ น้ำแข็ง
740,โอโดริโดริ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c21a178a7974df42d07b05df699d3fe03e3aeb80.png,3.4,0.6,ไฟ บิน
741,อบูรี,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/57b66a4985eb039608e7114f0167760a3290f7b5.png,0.2,0.1,แมลง แฟรี่
742,อบูริบง,741,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/08e19e3e744d0529d631cbbd767e6dd6ff76c2ee.png,0.5,0.2,แมลง แฟรี่
743,อิวังโค,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2d759e6d2a7539d82730e0347f4bc8c85fafbb03.png,9.2,0.5,หิน
744,ลูกาลูกัน,743,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/898b8ea4e2ecd6bd9077b4ae32bb98b72a645768.png,25,0.8,หิน
745,โยวาชิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/44312cde35a3facd7e6ea97036d81b1727c59cb2.png,0.3,0.2,น้ำ
746,ฮิโดอิเดะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1abf9d071513f602746089a206d485418c44d20d.png,8,0.4,พิษ น้ำ
747,โดฮิโดอิเดะ,746,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e64b2ebd4d7dfcdeeb0268cf6be6362534246ae3.png,14.5,0.7,พิษ น้ำ
748,โดโรบังโค,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/cf5a8cc8010578101575f9b021ff9fa0f454b55a.png,110,1,ดิน
749,บัมบะโดโร,748,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9cccd26efcce455050a6be01618f5bd2ea7f2012.png,920,2.5,ดิน
750,ชิซึคุโม,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/df94b2e899e020f1cf35fac26252816b477d7bea.png,4,0.3,น้ำ แมลง
751,โอนิชิซึคุโม,750,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/a4d1c654393ab9ad9a73c9f529cff5ce3990cc3c.png,82,1.8,น้ำ แมลง
752,คาริคิริ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/295969b21babd5afa00c903a6851e7b75d9aeccb.png,1.5,0.3,หญ้า
753,รารันเทส,752,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f7a5ae402a13c1fd89ea48914464a5f832f656d9.png,18.5,0.9,หญ้า
754,เนมาชู,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2eb2f746c9121127583fccc81266f3efacde6fd6.png,1.5,0.2,หญ้า แฟรี่
755,มาเชโดะ,754,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/afa275368cba9ce633e684f1e7e77f361db486ce.png,11.5,1,หญ้า แฟรี่
756,ยาโทโมริ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c9989d6c060a2ff538f4439f832fd59332683cf6.png,4.8,0.6,พิษ ไฟ
757,เอ็นนิวท์,756,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3b405b659d284efd18f8d36bf43f2ecfcb9f8cf1.png,22.2,1.2,พิษ ไฟ
758,นุยโคกุมะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/e51e74b9bf8bad42b2593f54e47b0a04e5a562a0.png,6.8,0.5,ปกติ ต่อสู้
759,คิเทรุกุมะ,758,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/632e2165537cc40b789cc3b0d239e64b42ea0a98.png,135,2.1,ปกติ ต่อสู้
760,อมาคาจิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/ec88b1229e35912908b68375c582471da09359f6.png,3.2,0.3,หญ้า
761,อมามาอิโกะ,760,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3648828a5eee063c14b0b24f4f05643250a05f81.png,8.2,0.7,หญ้า
762,อมาโจ,761,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5ba090d5e7db5c5a1459f1390e35d29254b8e4c5.png,21.4,1.2,หญ้า
763,คิววะวา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/dcb71456401fed865508875367a8690e67661bdc.png,0.3,0.1,แฟรี่
764,ยาเรยูตัน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/017202e97b6ba5eabc742df1d6c0ff9d4e1d79ca.png,76,1.5,ปกติ พลังจิต
765,นาเกสึเคซารุ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b7442e3ff396fdf6bddc1b72582768c84c6d7776.png,82.8,2,ต่อสู้
766,โคโซคูมูชิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c6924b9a0e436bffe38eb5774e280b8ba6e80531.png,12,0.5,แมลง น้ำ
767,กูโซคูมูฉะ,766,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/eea3b777e8b22e588935e15c44139de932acfbbd.png,108,2,แมลง น้ำ
768,ซึนาบา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6d70b55f5adb847b2d612e6701204a5ed32e7b78.png,70,0.5,ผี ดิน
769,ชิโรเดซึนะ,768,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/b07824553ad822ed636b3705291e56862c13eb6a.png,250,1.3,ผี ดิน
770,นามาโคบูชิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0989665d6cdb9fba98ff78c683939ef5d51d1c37.png,1.2,0.3,น้ำ
771,ไทป์: นัล,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/bee3b8754cd61f158ed39ca7e5796e1c34fc143d.png,120.5,1.9,ปกติ
772,ซิลวาดี,771,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d17f6d7cb160cc17cf156a4b01fc59f3997e47a5.png,100.5,2.3,ปกติ
773,เมเทโน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/f43f1c4ce03d67015244f0946a758bb5690c86ce.png,40,0.3,หิน บิน
774,เน็คโคอาลา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/a131c896c7b60a9a006ccbbca3b40b1213a3f2f1.png,19.9,0.4,ปกติ
775,บาคุกาเมส,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5bd120bbf539c79b9f7d77628a41d0655cd76842.png,212,2,ไฟ มังกร
776,โทเกะเดมารุ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/aa9800c65076bfc5f7282d358f4046fb88600032.png,3.3,0.3,ไฟฟ้า โลหะ
777,มิมิคคิว,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/53b743e93280fd3993d12bc4dbcce5e43e9402e6.png,0.7,0.2,ผี แฟรี่
778,ฮากิกิชิริ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/ab3dd59cf20bccb134ceb7cf4b14d40d7f627c58.png,19,0.9,น้ำ พลังจิต
779,จิจีลอน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2bd471fe25084f2270cb90d286df18ed99d3f176.png,185,3,ปกติ มังกร
780,ดาดาริน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/bd916fc4b74f3f66a81a0e6622e5cd3c967350b6.png,210,3.9,ผี หญ้า
781,จาราโค,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6c88c4cd80099525728cb37c78fafa2046b4a9e2.png,29.7,0.6,มังกร
782,จารังโก,781,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1a31d813f83ef5dfdb288b57e201fa825d1b6c64.png,47,1.2,มังกร ต่อสู้
783,จารารังกา,782,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/7d30c73276cc9fd76c89aa23ce34c3cf7fc185cb.png,78.2,1.6,มังกร ต่อสู้
784,คาปู โคเคโค,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/1482c117ffa98807a8a860c43bdd444dbbc5635b.png,20.5,1.8,ไฟฟ้า แฟรี่
785,คาปู เทเทฟู,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5bb5f4bd8f7164cda62a554bbec44cde53fd87c0.png,18.6,1.2,พลังจิต แฟรี่
786,คาปู บูลูลู,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/a30e8adcdad135f9ea1795c23c4b5165b71039ab.png,45.5,1.9,หญ้า แฟรี่
787,คาปู เรฮิเร,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/44a49ddad9eaed53bd57f5a7e85f80543ec07f03.png,21.2,1.3,น้ำ แฟรี่
788,คอสม็อก,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/639792f18b3e75183a7d676dfb32507872bfd7fc.png,0.1,0.2,พลังจิต
789,คอสโมม,788,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6ce15c0f99f50c2df645c6cae1efde9591c044ca.png,999.9,0.1,พลังจิต
790,โซลกาเลโอ,789,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3084f3f24323befd29db6ff3aa1eb147ffacf8b3.png,230,3.4,พลังจิต โลหะ
791,ลูนาอาลา,790,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/565ab7b35666fe2234fa1b8865ce9e9727d7a23d.png,120,4,พลังจิต ผี
792,อุทซึรอยด์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/5358c3df3d6f1744b31831c1ed7185a55f796714.png,55.5,1.2,หิน พิษ
793,มัสชิบูน,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/db24643dfeb6c3a050669060db0450638b1569cb.png,333.6,2.4,แมลง ต่อสู้
794,เฟโรเช,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3e1f5e499614c3cb42fc0384fd2d3e5a33a3d3f5.png,25,1.8,แมลง ต่อสู้
795,เด็นจูโมคุ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/293838ab9f4f1c567d6e618173cbb735b6a4bf87.png,100,3.8,ไฟฟ้า
796,เท็คคากูยะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/2f27eb51d96cc65921f0055ac12d5808beb5cd2c.png,999.9,9.2,โลหะ บิน
797,คามิทซึรูกิ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/6ea1b775a45366178e1dd3ceae9e03abaa2b323d.png,0.1,0.3,หญ้า โลหะ
798,อคูจิคิง,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/d3acf3e200ff8c4a924252c2af4d1cf3a351934b.png,888,5.5,ความมืด มังกร
799,เนครอสมา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/50dc208b42aef0978d1f36192031c4d1d122f54b.png,230,2.4,พลังจิต
800,มาเกียนา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/3cb52a53de56e3eae210beb2b7326da6802bce38.png,80.5,1,โลหะ แฟรี่
801,มาร์ชาโดว์,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/71b1313df943a51db42e2c7c18e0a5712250a959.png,22.2,0.7,ต่อสู้ ผี
802,เบเวนอม,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/9834f778f2f60db2dc726235ccdcf165ca95c9ce.png,1.8,0.6,พิษ
803,อาโกโยง,802,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/c30c65d8d05093a751d4ddbeaf2bf995b1dbffc0.png,150,3.6,พิษ มังกร
804,สึนเดะสึนเดะ,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/596aed1d0e10c733aa35553bd7120f4c14809c97.png,820,5.5,หิน โลหะ
805,ซุกะโด้ง,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/128171f219211688d817f31beb738885105f69b6.png,13,1.8,ไฟ ผี
806,เซราโอรา,null,https://th.portal-pokemon.com/play/resources/pokedex/img/pm/0c8050bc7cd1ed6da7154284613887fac8a570ac.png,44.5,1.5,ไฟฟ้า
